table_catalog,table_schema,table_name,table_type,is_insertable_into,is_typed,creation_time,table_name_lower
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_AddrChanged,VIEW,NO,NO,2021-03-19 01:56:38.862000+00:00,openseaensresolver_event_addrchanged
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_ContenthashChanged,VIEW,NO,NO,2021-03-19 01:56:35.380000+00:00,openseaensresolver_event_contenthashchanged
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_InterfaceChanged,VIEW,NO,NO,2021-03-19 01:56:01.035000+00:00,openseaensresolver_event_interfacechanged
blockchain-etl,ethereum_opensea,WyvernExchange_event_OwnershipTransferred,VIEW,NO,NO,2021-03-19 05:23:04.671000+00:00,wyvernexchange_event_ownershiptransferred
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_ABIChanged,VIEW,NO,NO,2021-03-19 01:56:10.848000+00:00,openseaensresolver_event_abichanged
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_NameChanged,VIEW,NO,NO,2021-03-19 01:56:37.157000+00:00,openseaensresolver_event_namechanged
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_AuthorisationChanged,VIEW,NO,NO,2021-03-19 01:56:11.918000+00:00,openseaensresolver_event_authorisationchanged
blockchain-etl,ethereum_opensea,WyvernProxyRegistry_event_OwnershipRenounced,VIEW,NO,NO,2021-03-19 05:23:17.546000+00:00,wyvernproxyregistry_event_ownershiprenounced
blockchain-etl,ethereum_opensea,WyvernExchange_event_OrderApprovedPartOne,VIEW,NO,NO,2021-03-19 05:23:56.106000+00:00,wyvernexchange_event_orderapprovedpartone
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_OwnershipTransferred,VIEW,NO,NO,2021-03-19 01:56:03.122000+00:00,openseaensresolver_event_ownershiptransferred
blockchain-etl,ethereum_opensea,WyvernExchange_event_OrdersMatched,VIEW,NO,NO,2021-03-19 05:33:57.292000+00:00,wyvernexchange_event_ordersmatched
blockchain-etl,ethereum_opensea,WyvernExchange_event_OwnershipRenounced,VIEW,NO,NO,2021-03-19 05:23:05.291000+00:00,wyvernexchange_event_ownershiprenounced
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_TextChanged,VIEW,NO,NO,2021-03-19 01:56:17.073000+00:00,openseaensresolver_event_textchanged
blockchain-etl,ethereum_opensea,OpenSeaENSResolver_event_PubkeyChanged,VIEW,NO,NO,2021-03-19 01:56:32.032000+00:00,openseaensresolver_event_pubkeychanged
blockchain-etl,ethereum_imbtc,IMBTC_event_Approval,VIEW,NO,NO,2020-07-10 15:42:32.611000+00:00,imbtc_event_approval
blockchain-etl,ethereum_imbtc,IMBTC_event_TransferDisabled,VIEW,NO,NO,2020-07-10 15:55:32.248000+00:00,imbtc_event_transferdisabled
blockchain-etl,ethereum_imbtc,IMBTC_event_RevenueAddressSet,VIEW,NO,NO,2020-07-10 15:53:56.477000+00:00,imbtc_event_revenueaddressset
blockchain-etl,ethereum_imbtc,IMBTC_event_RevenueDistributed,VIEW,NO,NO,2020-07-10 15:54:55.121000+00:00,imbtc_event_revenuedistributed
blockchain-etl,ethereum_imbtc,IMBTC_event_Burned,VIEW,NO,NO,2020-07-10 15:45:04.830000+00:00,imbtc_event_burned
blockchain-etl,ethereum_imbtc,IMBTC_event_AuthorizedOperator,VIEW,NO,NO,2020-07-10 15:46:09.045000+00:00,imbtc_event_authorizedoperator
blockchain-etl,ethereum_imbtc,IMBTC_event_Unpaused,VIEW,NO,NO,2020-07-10 15:56:35.172000+00:00,imbtc_event_unpaused
blockchain-etl,ethereum_imbtc,IMBTC_event_Sent,VIEW,NO,NO,2020-07-10 15:54:26.492000+00:00,imbtc_event_sent
blockchain-etl,ethereum_imbtc,IMBTC_event_MinterRemoved,VIEW,NO,NO,2020-07-10 15:46:59.674000+00:00,imbtc_event_minterremoved
blockchain-etl,ethereum_imbtc,IMBTC_event_RevokedOperator,VIEW,NO,NO,2020-07-10 15:54:29.375000+00:00,imbtc_event_revokedoperator
blockchain-etl,ethereum_imbtc,IMBTC_event_Paused,VIEW,NO,NO,2020-07-10 15:54:47.826000+00:00,imbtc_event_paused
blockchain-etl,ethereum_imbtc,IMBTC_event_OwnershipTransferred,VIEW,NO,NO,2020-07-10 15:55:19.971000+00:00,imbtc_event_ownershiptransferred
blockchain-etl,ethereum_imbtc,IMBTC_event_MinterAdded,VIEW,NO,NO,2020-07-10 15:43:42.086000+00:00,imbtc_event_minteradded
blockchain-etl,ethereum_imbtc,IMBTC_event_Transfer,VIEW,NO,NO,2020-07-10 15:55:52.556000+00:00,imbtc_event_transfer
blockchain-etl,ethereum_imbtc,IMBTC_event_TransferEnabled,VIEW,NO,NO,2020-07-10 15:55:56.211000+00:00,imbtc_event_transferenabled
blockchain-etl,ethereum_imbtc,IMBTC_event_Minted,VIEW,NO,NO,2020-07-10 15:44:21.556000+00:00,imbtc_event_minted
blockchain-etl,ethereum_livepeertoken,LivepeerToken_event_Approval,VIEW,NO,NO,2020-07-15 13:27:09.324000+00:00,livepeertoken_event_approval
blockchain-etl,ethereum_livepeertoken,LivepeerToken_event_Transfer,VIEW,NO,NO,2020-07-15 16:54:59.861000+00:00,livepeertoken_event_transfer
blockchain-etl,ethereum_livepeertoken,LivepeerToken_event_OwnershipTransferred,VIEW,NO,NO,2020-07-15 16:54:59.369000+00:00,livepeertoken_event_ownershiptransferred
blockchain-etl,ethereum_livepeertoken,LivepeerToken_event_MintFinished,VIEW,NO,NO,2020-07-15 13:33:05.981000+00:00,livepeertoken_event_mintfinished
blockchain-etl,ethereum_livepeertoken,LivepeerToken_event_Mint,VIEW,NO,NO,2020-07-15 13:33:06.337000+00:00,livepeertoken_event_mint
blockchain-etl,ethereum_livepeertoken,LivepeerToken_event_Burn,VIEW,NO,NO,2020-07-15 13:32:29.376000+00:00,livepeertoken_event_burn
blockchain-etl,ethereum_nexus_mutual,PooledStaking_event_Unstaked,VIEW,NO,NO,2020-08-21 17:30:07.346000+00:00,pooledstaking_event_unstaked
blockchain-etl,ethereum_nexus_mutual,PooledStaking_event_Staked,VIEW,NO,NO,2020-08-21 13:45:19.148000+00:00,pooledstaking_event_staked
blockchain-etl,ethereum_lido,Lido_event_WithdrawalCredentialsSet,VIEW,NO,NO,2020-12-25 04:36:59.320000+00:00,lido_event_withdrawalcredentialsset
blockchain-etl,ethereum_lido,Lido_event_Unbuffered,VIEW,NO,NO,2020-12-25 04:39:37.562000+00:00,lido_event_unbuffered
blockchain-etl,ethereum_lido,Lido_event_Submitted,VIEW,NO,NO,2020-12-25 04:38:37.738000+00:00,lido_event_submitted
blockchain-etl,ethereum_lido,Voting_event_StartVote,VIEW,NO,NO,2021-02-14 11:02:59.614000+00:00,voting_event_startvote
blockchain-etl,ethereum_lido,Voting_event_RecoverToVault,VIEW,NO,NO,2021-02-14 11:02:59.770000+00:00,voting_event_recovertovault
blockchain-etl,ethereum_lido,Voting_event_CastVote,VIEW,NO,NO,2021-02-14 11:03:00.187000+00:00,voting_event_castvote
blockchain-etl,ethereum_lido,Lido_event_FeeSet,VIEW,NO,NO,2020-12-25 04:36:59.055000+00:00,lido_event_feeset
blockchain-etl,ethereum_lido,Lido_event_Resumed,VIEW,NO,NO,2020-12-25 04:38:36.632000+00:00,lido_event_resumed
blockchain-etl,ethereum_lido,Lido_event_Transfer,VIEW,NO,NO,2020-12-25 04:36:59.010000+00:00,lido_event_transfer
blockchain-etl,ethereum_lido,Voting_event_ScriptResult,VIEW,NO,NO,2021-02-14 11:03:46.112000+00:00,voting_event_scriptresult
blockchain-etl,ethereum_lido,Lido_event_Withdrawal,VIEW,NO,NO,2020-12-25 04:38:38.192000+00:00,lido_event_withdrawal
blockchain-etl,ethereum_lido,Lido_event_Stopped,VIEW,NO,NO,2020-12-25 04:39:39.466000+00:00,lido_event_stopped
blockchain-etl,ethereum_lido,Voting_event_ChangeSupportRequired,VIEW,NO,NO,2021-02-14 11:03:47.558000+00:00,voting_event_changesupportrequired
blockchain-etl,ethereum_lido,Voting_event_ExecuteVote,VIEW,NO,NO,2021-02-14 11:03:02.848000+00:00,voting_event_executevote
blockchain-etl,ethereum_lido,Lido_event_ScriptResult,VIEW,NO,NO,2020-12-25 04:36:58.895000+00:00,lido_event_scriptresult
blockchain-etl,ethereum_lido,Lido_event_FeeDistributionSet,VIEW,NO,NO,2020-12-25 04:38:40.040000+00:00,lido_event_feedistributionset
blockchain-etl,ethereum_lido,Lido_event_RecoverToVault,VIEW,NO,NO,2020-12-25 04:39:39.548000+00:00,lido_event_recovertovault
blockchain-etl,ethereum_lido,Lido_event_Approval,VIEW,NO,NO,2020-12-25 04:39:37.605000+00:00,lido_event_approval
blockchain-etl,ethereum_lido,Voting_event_ChangeMinQuorum,VIEW,NO,NO,2021-02-14 11:02:57.297000+00:00,voting_event_changeminquorum
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_OwnerRemoval,VIEW,NO,NO,2020-05-14 19:18:34.750000+00:00,multisigwalletwithdailylimit_event_ownerremoval
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_Submission,VIEW,NO,NO,2020-05-14 19:18:41.480000+00:00,multisigwalletwithdailylimit_event_submission
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_Revocation,VIEW,NO,NO,2020-05-14 19:17:26.236000+00:00,multisigwalletwithdailylimit_event_revocation
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_Deposit,VIEW,NO,NO,2020-05-14 19:16:59.485000+00:00,multisigwalletwithdailylimit_event_deposit
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_Execution,VIEW,NO,NO,2020-05-14 19:17:05.586000+00:00,multisigwalletwithdailylimit_event_execution
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_ExecutionFailure,VIEW,NO,NO,2020-05-14 19:17:09.066000+00:00,multisigwalletwithdailylimit_event_executionfailure
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_Confirmation,VIEW,NO,NO,2020-05-14 19:18:12.780000+00:00,multisigwalletwithdailylimit_event_confirmation
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimitFactory_event_ContractInstantiation,VIEW,NO,NO,2020-05-14 18:05:10.228000+00:00,multisigwalletwithdailylimitfactory_event_contractinstantiation
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_RequirementChange,VIEW,NO,NO,2020-05-14 19:18:41.401000+00:00,multisigwalletwithdailylimit_event_requirementchange
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_DailyLimitChange,VIEW,NO,NO,2020-05-14 19:19:24.201000+00:00,multisigwalletwithdailylimit_event_dailylimitchange
blockchain-etl,ethereum_gnosis,MultiSigWalletWithDailyLimit_event_OwnerAddition,VIEW,NO,NO,2020-05-14 19:17:10.018000+00:00,multisigwalletwithdailylimit_event_owneraddition
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_MigrationCancelled,VIEW,NO,NO,2021-05-26 12:31:19.500000+00:00,melonv1_dispatcher_event_migrationcancelled
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_MigrationOutHookFailed,VIEW,NO,NO,2021-05-26 12:31:25.289000+00:00,melonv1_dispatcher_event_migrationouthookfailed
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_NominatedOwnerSet,VIEW,NO,NO,2021-05-26 12:32:28.614000+00:00,melonv1_dispatcher_event_nominatedownerset
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_NominatedOwnerRemoved,VIEW,NO,NO,2021-05-26 12:31:57.256000+00:00,melonv1_dispatcher_event_nominatedownerremoved
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_MigrationInCancelHookFailed,VIEW,NO,NO,2021-05-26 12:31:58.688000+00:00,melonv1_dispatcher_event_migrationincancelhookfailed
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_MigrationExecuted,VIEW,NO,NO,2021-05-26 12:32:28.963000+00:00,melonv1_dispatcher_event_migrationexecuted
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_VaultProxyDeployed,VIEW,NO,NO,2021-05-26 12:31:24.954000+00:00,melonv1_dispatcher_event_vaultproxydeployed
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_OwnershipTransferred,VIEW,NO,NO,2021-05-26 12:31:19.647000+00:00,melonv1_dispatcher_event_ownershiptransferred
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_CurrentFundDeployerSet,VIEW,NO,NO,2021-05-26 12:32:00.759000+00:00,melonv1_dispatcher_event_currentfunddeployerset
blockchain-etl,ethereum_enzyme,FundDeployer_event_VaultCallRegistered,VIEW,NO,NO,2021-05-20 18:32:38.595000+00:00,funddeployer_event_vaultcallregistered
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_SharesTokenSymbolSet,VIEW,NO,NO,2021-05-26 12:32:29.687000+00:00,melonv1_dispatcher_event_sharestokensymbolset
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_MigrationSignaled,VIEW,NO,NO,2021-05-26 12:32:30.336000+00:00,melonv1_dispatcher_event_migrationsignaled
blockchain-etl,ethereum_enzyme,FundDeployer_event_VaultCallDeregistered,VIEW,NO,NO,2021-05-20 18:29:01.256000+00:00,funddeployer_event_vaultcallderegistered
blockchain-etl,ethereum_enzyme,FundDeployer_event_ComptrollerLibSet,VIEW,NO,NO,2021-05-20 18:29:00.414000+00:00,funddeployer_event_comptrollerlibset
blockchain-etl,ethereum_enzyme,FundDeployer_event_ComptrollerProxyDeployed,VIEW,NO,NO,2021-05-20 18:29:01.035000+00:00,funddeployer_event_comptrollerproxydeployed
blockchain-etl,ethereum_enzyme,FundDeployer_event_ReleaseStatusSet,VIEW,NO,NO,2021-05-20 18:29:01.277000+00:00,funddeployer_event_releasestatusset
blockchain-etl,ethereum_enzyme,FundDeployer_event_NewFundCreated,VIEW,NO,NO,2021-05-20 18:29:00.580000+00:00,funddeployer_event_newfundcreated
blockchain-etl,ethereum_enzyme,MelonV1_Dispatcher_event_MigrationTimelockSet,VIEW,NO,NO,2021-05-26 12:31:19.273000+00:00,melonv1_dispatcher_event_migrationtimelockset
blockchain-etl,ethereum_qdao,QDAO_event_Unpause,VIEW,NO,NO,2020-07-15 13:12:25.710000+00:00,qdao_event_unpause
blockchain-etl,ethereum_qdao,QDAO_event_OperationUpvoted,VIEW,NO,NO,2020-07-15 13:08:25.607000+00:00,qdao_event_operationupvoted
blockchain-etl,ethereum_qdao,QDAO_event_OperationCancelled,VIEW,NO,NO,2020-07-15 13:05:32.726000+00:00,qdao_event_operationcancelled
blockchain-etl,ethereum_qdao,QDAO_event_OwnershipTransferred,VIEW,NO,NO,2020-07-15 13:10:31.215000+00:00,qdao_event_ownershiptransferred
blockchain-etl,ethereum_qdao,QDAO_event_OwnershipRenounced,VIEW,NO,NO,2020-07-15 13:09:23.790000+00:00,qdao_event_ownershiprenounced
blockchain-etl,ethereum_qdao,QDAO_event_OperationDownvoted,VIEW,NO,NO,2020-07-15 12:49:31.600000+00:00,qdao_event_operationdownvoted
blockchain-etl,ethereum_qdao,QDAO_event_OperationCreated,VIEW,NO,NO,2020-07-15 13:05:27.337000+00:00,qdao_event_operationcreated
blockchain-etl,ethereum_qdao,QDAO_event_Transfer,VIEW,NO,NO,2020-07-15 13:12:58.027000+00:00,qdao_event_transfer
blockchain-etl,ethereum_qdao,QDAO_event_GovernanceContractAdded,VIEW,NO,NO,2020-07-15 12:56:35.803000+00:00,qdao_event_governancecontractadded
blockchain-etl,ethereum_qdao,QDAO_event_Approval,VIEW,NO,NO,2020-07-15 12:56:33.566000+00:00,qdao_event_approval
blockchain-etl,ethereum_qdao,QDAO_event_Mint,VIEW,NO,NO,2020-07-15 13:06:24.595000+00:00,qdao_event_mint
blockchain-etl,ethereum_qdao,QDAO_event_OperationPerformed,VIEW,NO,NO,2020-07-15 13:08:07.904000+00:00,qdao_event_operationperformed
blockchain-etl,ethereum_qdao,QDAO_event_Pause,VIEW,NO,NO,2020-07-15 13:11:53.940000+00:00,qdao_event_pause
blockchain-etl,ethereum_qdao,QDAO_event_Burn,VIEW,NO,NO,2020-07-15 12:56:45.483000+00:00,qdao_event_burn
blockchain-etl,ethereum_qdao,QDAO_event_GovernanceContractRemoved,VIEW,NO,NO,2020-07-15 12:48:56.643000+00:00,qdao_event_governancecontractremoved
blockchain-etl,ethereum_optimism,OVM_StateCommitmentChain_event_StateBatchDeleted,VIEW,NO,NO,2021-01-21 09:38:43.524000+00:00,ovm_statecommitmentchain_event_statebatchdeleted
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_OwnerNominated,VIEW,NO,NO,2021-04-29 10:14:13.837000+00:00,synthetixbridgetooptimism_event_ownernominated
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_ExportedVestingEntries,VIEW,NO,NO,2021-04-29 10:14:17.271000+00:00,synthetixbridgetooptimism_event_exportedvestingentries
blockchain-etl,ethereum_optimism,OVM_FraudVerifier_event_FraudProofInitialized,VIEW,NO,NO,2021-01-21 09:37:42.499000+00:00,ovm_fraudverifier_event_fraudproofinitialized
blockchain-etl,ethereum_optimism,OVM_CanonicalTransactionChain_event_TransactionEnqueued,VIEW,NO,NO,2021-01-21 09:38:44.805000+00:00,ovm_canonicaltransactionchain_event_transactionenqueued
blockchain-etl,ethereum_optimism,OVM_CanonicalTransactionChain_event_SequencerBatchAppended,VIEW,NO,NO,2021-01-21 09:38:27.739000+00:00,ovm_canonicaltransactionchain_event_sequencerbatchappended
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_BridgeMigrated,VIEW,NO,NO,2021-04-29 10:14:12.971000+00:00,synthetixbridgetooptimism_event_bridgemigrated
blockchain-etl,ethereum_optimism,OVM_L1CrossDomainMessenger_event_SentMessage,VIEW,NO,NO,2021-01-21 09:38:25.487000+00:00,ovm_l1crossdomainmessenger_event_sentmessage
blockchain-etl,ethereum_optimism,OVM_CanonicalTransactionChain_event_QueueBatchAppended,VIEW,NO,NO,2021-01-21 09:38:43.031000+00:00,ovm_canonicaltransactionchain_event_queuebatchappended
blockchain-etl,ethereum_optimism,OVM_FraudVerifier_event_FraudProofFinalized,VIEW,NO,NO,2021-01-21 09:38:22.977000+00:00,ovm_fraudverifier_event_fraudprooffinalized
blockchain-etl,ethereum_optimism,OVM_L1CrossDomainMessenger_event_RelayedMessage,VIEW,NO,NO,2021-01-21 09:38:42.921000+00:00,ovm_l1crossdomainmessenger_event_relayedmessage
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_OwnerChanged,VIEW,NO,NO,2021-04-29 10:14:12.854000+00:00,synthetixbridgetooptimism_event_ownerchanged
blockchain-etl,ethereum_optimism,AddressManager_event_AddressSet,VIEW,NO,NO,2021-01-21 09:38:26.107000+00:00,addressmanager_event_addressset
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_CacheUpdated,VIEW,NO,NO,2021-04-29 10:14:13.109000+00:00,synthetixbridgetooptimism_event_cacheupdated
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_WithdrawalCompleted,VIEW,NO,NO,2021-04-29 10:14:16.910000+00:00,synthetixbridgetooptimism_event_withdrawalcompleted
blockchain-etl,ethereum_optimism,OVM_StateCommitmentChain_event_StateBatchAppended,VIEW,NO,NO,2021-01-21 09:37:46.109000+00:00,ovm_statecommitmentchain_event_statebatchappended
blockchain-etl,ethereum_optimism,OVM_CanonicalTransactionChain_event_TransactionBatchAppended,VIEW,NO,NO,2021-01-21 09:37:48.441000+00:00,ovm_canonicaltransactionchain_event_transactionbatchappended
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_Deposit,VIEW,NO,NO,2021-04-29 10:15:28.196000+00:00,synthetixbridgetooptimism_event_deposit
blockchain-etl,ethereum_optimism,SynthetixBridgeToOptimism_event_RewardDeposit,VIEW,NO,NO,2021-04-29 10:15:21.254000+00:00,synthetixbridgetooptimism_event_rewarddeposit
blockchain-etl,ethereum_optimism,AddressManager_event_OwnershipTransferred,VIEW,NO,NO,2021-01-21 09:37:44.428000+00:00,addressmanager_event_ownershiptransferred
blockchain-etl,ethereum_optimism,OVM_L1ETHGateway_event_DepositInitiated,VIEW,NO,NO,2021-04-29 08:11:23.268000+00:00,ovm_l1ethgateway_event_depositinitiated
blockchain-etl,ethereum_optimism,OVM_L1ETHGateway_event_WithdrawalFinalized,VIEW,NO,NO,2021-04-29 08:11:20.118000+00:00,ovm_l1ethgateway_event_withdrawalfinalized
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_Rebalance,VIEW,NO,NO,2021-10-05 20:09:17.665000+00:00,enclavesdex_event_rebalance
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_WithdrawPreSigned,VIEW,NO,NO,2021-10-05 20:08:19.342000+00:00,enclavesdex_event_withdrawpresigned
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_Order,VIEW,NO,NO,2021-10-05 20:08:49.194000+00:00,enclavesdex_event_order
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_Deposit,VIEW,NO,NO,2021-10-05 20:09:34.126000+00:00,enclavesdex_event_deposit
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_Trade,VIEW,NO,NO,2021-10-05 20:08:06.552000+00:00,enclavesdex_event_trade
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_Cancel,VIEW,NO,NO,2021-10-05 20:08:33.209000+00:00,enclavesdex_event_cancel
blockchain-etl,ethereum_enclaves_dex,EnclavesDEX_event_Withdraw,VIEW,NO,NO,2021-10-05 20:08:43.927000+00:00,enclavesdex_event_withdraw
blockchain-etl,ethereum_rarible,ExchangeStateV1_event_OperatorRemoved,VIEW,NO,NO,2021-03-18 23:29:24.720000+00:00,exchangestatev1_event_operatorremoved
blockchain-etl,ethereum_rarible,ExchangeStateV1_event_OperatorAdded,VIEW,NO,NO,2021-03-18 23:29:23.686000+00:00,exchangestatev1_event_operatoradded
blockchain-etl,ethereum_rarible,ExchangeV1_event_Buy,VIEW,NO,NO,2021-03-18 23:31:31.035000+00:00,exchangev1_event_buy
blockchain-etl,ethereum_rarible,ExchangeV1_event_OwnershipTransferred,VIEW,NO,NO,2021-03-18 23:31:34.125000+00:00,exchangev1_event_ownershiptransferred
blockchain-etl,ethereum_rarible,ExchangeV1_event_Cancel,VIEW,NO,NO,2021-03-18 23:31:43.531000+00:00,exchangev1_event_cancel
blockchain-etl,ethereum_rarible,ExchangeStateV1_event_OwnershipTransferred,VIEW,NO,NO,2021-03-18 23:31:00.985000+00:00,exchangestatev1_event_ownershiptransferred
blockchain-etl,ethereum_rai,TaxCollector_event_AddAuthorization,VIEW,NO,NO,2021-03-05 09:46:12.631000+00:00,taxcollector_event_addauthorization
blockchain-etl,ethereum_rai,ESM_event_ModifyParameters,VIEW,NO,NO,2021-06-01 20:33:28.152000+00:00,esm_event_modifyparameters
blockchain-etl,ethereum_rai,BurningSurplusAuctionHouse_event_RemoveAuthorization,VIEW,NO,NO,2021-03-05 10:02:40.866000+00:00,burningsurplusauctionhouse_event_removeauthorization
blockchain-etl,ethereum_rai,GebSafeManager_event_AllowHandler,VIEW,NO,NO,2021-03-05 09:30:14.594000+00:00,gebsafemanager_event_allowhandler
blockchain-etl,ethereum_rai,UniswapConsecutiveSlotsMedianRAIUSD_event_RemoveAuthorization,VIEW,NO,NO,2021-03-05 09:48:51.883000+00:00,uniswapconsecutiveslotsmedianraiusd_event_removeauthorization
