contract_address,decimals,symbol
0xcb2b25e783a414f0d20a65afa741c51b1ad84c49,18,SRP
0xb21225f833f2fb1be7d88ee5347aae001f5b5db1,9,SPAY
0xe4fae3faa8300810c835970b9187c268f55d998f,9,CATE
0xcbe5bca571628894a38836b0bae833ff012f71d8,18,IRT
0x974e0e443d5c3ba81889f72c188a95e1d573b91e,9,ONEZILLA
0xb6ff6d6dfb0545cd620c99194a9a787ccaf797f3,18,CBC
0xe283d0e3b8c102badf5e8166b73e02d96d92f688,9,ELEPHANT
0xe8f6311a615b4e5f50bb2c6071c725518207337d,9,AUREUSRH
0xeca1a9b0b610a7271b6b83ab6ed9de597e453235,18,NEKOSNFT
0xc9849e6fdb743d08faee3e34dd2d1bc69ea11a51,18,BUNNY
0xbd4a49e1a0bd8d17faa881d057b48bc18b983e51,18,DOGEBULL
0xcd657182a749554fc8487757612f02226355269d,18,MUSK
0xbc2597d3f1f9565100582cde02e3712d03b8b0f6,18,SMB SWAP
0x97c6825e6911578a515b11e25b552ecd5fe58dba,9,BM
0x9c56d0dc5aac6f23d18f990f3e4783a2f1be2dba,18,MASTERCHEF2
0xea10fe63eec6c4688052ce97e7fce07022af1b7a,18,RickAndMorty
0xeaae0e8369333c7aa9463ef09290f4c562966157,18,IFMv3
0xf218184af829cf2b0019f8e6f0b2423498a36983,18,MATH
0xc9bcf3f71e37579a4a42591b09c9dd93dfe27965,18,MILK
0xd0840d5f67206f865aee7cce075bd4484cd3cc81,18,AFEN
0xc58d7e546de9214d54b52063f1601fd90eb1f84a,18,-30%Supply
0xcccf11ecbe24ab164b902ff2a65434cd86465e97,18,LOVES
0xeecf92bf5e8f96e174510e9cd2b2a857aa039460,18,DCS
0x9b26e16377ad29a6ccc01770bcfb56de3a36d8b2,18,HERO
0xd51f7bef44e482b699e3247e435daae4fdaabf61,9,SMVR
0xdb0170e2d0c1cc1b2e7a90313d9b9afa4f250289,18,ADAPAD
0xc029a12e4a002c6858878fd9d3cc74e227cc2dda,9,VEX
0xe586a0af5f3844f1408fed1d284270827a116010,8,VDV
0xc91b4aa7e5c247cb506e112e7fedf6af7077b90a,9,DELO
0x9d872b4a9aaaab513f41c464baaf4033cf6c603b,9,FUMA
0xc4a54699d24c5c130cf866974181e41e22bb3b07,9,FlokiElon
0xfb65c84eef966b618212ee358518ca95879efb84,18,SHIBACAKE
0x9f3c31f32182564d8bd0c8d7e413e2368bbdc1cc,18,OVL
0xe218dcf32f9bb64648d64ef2ae85cf1c63c5ac74,9,$NINJADOGE
0xd27d3f7f329d93d897612e413f207a4dbe8bf799,9,MOONSHOT
0xf0b6e29c429bbb8e1448340f0776be933805344e,18,UEDC
0xd23e1797b3826ea34e47e58849735ecaa1934ada,9,HEMPZ
0xa1e34c4d25de38f0491f8b7b279c254f45e7d8e3,9,PRO
0xd9979e2479aea29751d31ae512a61297b98fbbf4,18,TORII
0xe6ffa2e574a8bbeb5243d2109b6b11d4a459f88b,18,HIP
